id,created_at,text,sentiment,predicted_companies,valid_companies,invalid_companies
860301,2020-07-11 08:34:35+00:00,New Mountain Finance Corp. $NMFC Expected to Announce Quarterly Sales of $67.40 Million https://t.co/o3A5UrgpK9 #stocks,,VICI;UNH;PNW;CCI;OKE;ABT;VLTO;APA;DPZ;DGX,,VICI;UNH;PNW;CCI;OKE;ABT;VLTO;APA;DPZ;DGX
502332,2020-06-11 14:21:29+00:00,Like I actually don't know if $tsla or $amzn stock price is a bigger joke. Still trying to figure that out.,,BRK.B;MDLZ;WELL;AVB;CINF;CHD;BLK;VICI;TXT;IVZ,,BRK.B;MDLZ;WELL;AVB;CINF;CHD;BLK;VICI;TXT;IVZ
493622,2020-06-11 21:24:41+00:00,$AAPL Falls by -4.8%. The 12-Jun-20 Option Straddle Expiring Tomorrow Implies a ±1.7% move https://t.co/igcEuwUO9I,,VICI;AVB;PNW;CCI;OMC;DPZ;VTRS;TRMB;OKE;ABT,,VICI;AVB;PNW;CCI;OMC;DPZ;VTRS;TRMB;OKE;ABT
180569,2020-04-24 23:19:06+00:00,"$TSLA
Q: What other SV fraud added prominent people to its board for credibility?
A: Theranos.

Q: Have $APPL, $FB, $NFLX, $GOOG, or any other  nonshitcos rallied b/c of a board addition?

A: Nope, usually happens w/ hard-luck cases.

$TSLA",,BLK;AVB;CNP;OMC;TRMB;CHD;UBER;VICI;KO;RMD,,BLK;AVB;CNP;OMC;TRMB;CHD;UBER;VICI;KO;RMD
485710,2020-06-10 13:20:18+00:00,RT @frozenmonolith: https://t.co/iG32EUOnhm $rggi news out 👀 ramping up its consulting business to provide businesses detailed automation a…,,IRM;PTC;TROW;ESS;VTRS;IFF;BSX;UBER;TMO;AME,,IRM;PTC;TROW;ESS;VTRS;IFF;BSX;UBER;TMO;AME
678113,2020-06-26 06:20:28+00:00,@CJ_Johnson17th Coming up on 1M in $T,,CCI;VTRS;VICI;BSX;AVB;LLY;CI;PAYX;OMC;DOW,,CCI;VTRS;VICI;BSX;AVB;LLY;CI;PAYX;OMC;DOW
527879,2020-06-15 14:52:43+00:00,@Ironman510 I bought 50k more at.32.  $JCPNQ is already talking to $AMZN.,,OMC;CHD;TRMB;CCI;AVB;UNH;PAYX;DPZ;VICI;VTRS,,OMC;CHD;TRMB;CCI;AVB;UNH;PAYX;DPZ;VICI;VTRS
600856,2020-06-21 14:59:31+00:00,"RT @PeterLBrandt: 15 to 20 years ago all the bears on $AMZN could see was an on-line book seller
The $TSLA bears of today only see a car co…",,KO;BRK.B;BLK;MDLZ;OMC;AVB;VICI;CI;TXT;DOW,,KO;BRK.B;BLK;MDLZ;OMC;AVB;VICI;CI;TXT;DOW
546790,2020-06-16 07:20:01+00:00,"$gsah We have detected a noticeable rise in the Zeitgeist for GS Acquisition Holdings Corp. at  https://t.co/YX7tFADewx
Visit DataSwarm Markets for more information
#STOCKS #NYSE
DataSwarm ref: 101900",,UNH;TFC;OMC;LLY;ABT;PEG;BRK.B;ROL;LKQ;PSA,,UNH;TFC;OMC;LLY;ABT;PEG;BRK.B;ROL;LKQ;PSA
261114,2020-05-03 05:13:03+00:00,RT @Callum_Thomas: 2. US large caps (S&amp;P500) near the top of the table in April... but also was among the best relative performers across r…,,V;TROW;AME;CB;BBY;OMC;GD;BRK.B;ESS;LH,,V;TROW;AME;CB;BBY;OMC;GD;BRK.B;ESS;LH
397158,2020-06-03 18:20:15+00:00,"RT @SolupUSA: ""At Sol-Up we are connected to the best solar panels on the market, Panasonic Solar, to provide you with long-lasting solar p…",,PTC;V;BBY;GD;SMCI;QCOM;UBER;AVY;ALGN;GEV,,PTC;V;BBY;GD;SMCI;QCOM;UBER;AVY;ALGN;GEV
360822,2020-05-30 19:07:24+00:00,"Picking up my #iphoneSE for $400. Not allowed to enter the store; contactless pickup. Apple employees checked my temp and gave me a surgical mask. (The one I arrived with was not good enough)
#impressed
#riskmitigation
$aapl https://t.co/4EGHkEhwzS",,ALGN;KO;UBER;ERIE;LKQ;PAYX;TROW;BBY;IFF;DHI,,ALGN;KO;UBER;ERIE;LKQ;PAYX;TROW;BBY;IFF;DHI
437997,2020-06-06 06:31:29+00:00,RT @Tickermarket: Here’s the list of #stocks which are going to be in focus for today’s trading- don’t miss the video on #TickerTV #Trading…,,BRK.B;IVZ;MDLZ;VTRS;TFC;NDAQ;TROW;BLK;TXT;OMC,,BRK.B;IVZ;MDLZ;VTRS;TFC;NDAQ;TROW;BLK;TXT;OMC
785680,2020-07-06 13:27:24+00:00,"Apple's build plan update negates speculation of cut, says Loop Capital
$AAPL",,WELL;PHM;HAL;AZO;ROL;NVR;CARR;NFLX;ITW;DOW,,WELL;PHM;HAL;AZO;ROL;NVR;CARR;NFLX;ITW;DOW
639912,2020-06-24 16:51:44+00:00,"Bears: we gonna fucken die, economy shutting down again, world is gonna burn!

Bulls: We got the fed

Guess problem solved $SPX",,PCG;DOW;BRK.B;KO;AVB;NVR;WELL;ITW;AZO;TFC,,PCG;DOW;BRK.B;KO;AVB;NVR;WELL;ITW;AZO;TFC
196130,2020-04-25 20:47:08+00:00,"@GaryKaltbaum Depression era numbers are out on the economy but

W/ $T’s from the Gov/Fed paying rent/ mortg,giving us spending money we won’t collapse right.

The bottoms in, knowing we will work from home, get our fun from Netflix/ Gaming, buy stuff on amazon, eat takeout.

Simple!",,WELL;AVB;TFC;DHI;BRK.B;PAYX;UBER;DOW;TROW;BBY,,WELL;AVB;TFC;DHI;BRK.B;PAYX;UBER;DOW;TROW;BBY
443319,2020-06-07 13:11:55+00:00,RT @alphacharts365: State of the Market Video where I go over $SPX $QQQ $IWM $DJA $XLF $IYG $SMH $XLI XLB $XLE and basically try to put the…,,EXE;VICI;CINF;CCI;AVB;IRM;CNP;VLTO;BRK.B;MDLZ,,EXE;VICI;CINF;CCI;AVB;IRM;CNP;VLTO;BRK.B;MDLZ
563567,2020-06-18 22:58:10+00:00,$AAPL Reacted today off a little 5 min demand zone at 350.65-349.81 for almost 4 points. Not really interested in a play on $AAPL until the hourly supply at 354.81-355.25 https://t.co/LjZT5NK1dk,,AVB;KO;CCI;VICI;MDLZ;DVN;BLK;DPZ;OMC;DOW,,AVB;KO;CCI;VICI;MDLZ;DVN;BLK;DPZ;OMC;DOW
916821,2020-07-15 12:51:29+00:00,"$GNUS has Michael Uslan of  Batman!

 $LVS  $XSPA $BIOC  $AAL $SPR $PENN $UAL $AMZN $NKLA $TSLA  $UONE $BYFC $NIO $T $F  $TOPS $SHIP   $IDEX $IZEA $SQQQ  $INO $GE $NFLX $BABA $DIS $WYNN $ABEV $VXRT $MRNA $SRNE $MARK $VISL $NKLA $TSLA $NIO $NCLH $ABEV $SAVE $SHOP $SHIP $CHK $M $BA https://t.co/CvHhCd0lVI",,VICI;AVB;VTR;CCI;VLTO;EQR;BLK;PAYX;MTCH;CI,,VICI;AVB;VTR;CCI;VLTO;EQR;BLK;PAYX;MTCH;CI
639682,2020-06-24 17:04:18+00:00,"RT @SharpStreetCap: $AMZN and $AAPL doing its best to prop up the markets here. 

$SPY $QQQ",,V;BBY;TROW;UBER;AME;PTC;INTU;INTC;PG;LH,,V;BBY;TROW;UBER;AME;PTC;INTU;INTC;PG;LH
383401,2020-06-02 20:25:05+00:00,"The pace of drilling new wells has fallen by half in the past month, a rate not seen since the last downturn in 2015-16, during an earlier Saudi-led price war. #pace #price #war #drilling #fall #seen #led #lead #newwell #pricewar #half #month #fallen #stocks #recession https://t.co/xVrba2QVtj",,TXT;BRK.B;BLK;AVB;PHM;WELL;DOW;NVR;ESS;ROL,,TXT;BRK.B;BLK;AVB;PHM;WELL;DOW;NVR;ESS;ROL
315459,2020-05-07 00:24:10+00:00,Viper Energy Partners LP $VNOM Forecasted to Post Q2 2020 Earnings of -$0.17 Per Share https://t.co/SLFTrGg34S #stocks,,VICI;AVB;IVZ;VLTO;TRMB;PNW;MDLZ;CCI;ESS;UNH,,VICI;AVB;IVZ;VLTO;TRMB;PNW;MDLZ;CCI;ESS;UNH
445964,2020-06-07 02:21:00+00:00,"Apple | $AAPL

$AAPL

Long or short it with BTC on Trade8: https://t.co/Ox1Y3JpUaD https://t.co/5gP0g5EVll",,CCI;AVB;VICI;OMC;VTRS;MDLZ;DPZ;ABT;OKE;IVZ,,CCI;AVB;VICI;OMC;VTRS;MDLZ;DPZ;ABT;OKE;IVZ
601002,2020-06-21 14:34:00+00:00,"RT @BluthCapital: ""At least nine bills that purported to tax windfall profits of crude oil producers were introduced in the 110th United St…",,PNW;PCG;BRK.B;ESS;WEC;AVB;DVN;DOW;VTRS;APA,,PNW;PCG;BRK.B;ESS;WEC;AVB;DVN;DOW;VTRS;APA
428361,2020-06-05 13:04:54+00:00,"RT @ToneVays: Market Pulse - #Bitcoin Touched $10k, so is the pre-halving pump done? Let's see what the charts say. Meanwhile $SPX Still Ri…",,PAYX;DOW;VTRS;IRM;IFF;V;MDLZ;CHD;BRK.B;AME,,PAYX;DOW;VTRS;IRM;IFF;V;MDLZ;CHD;BRK.B;AME
66250,2020-04-15 18:48:26+00:00,"RT @AdamMancini4: After a 30% rally finally getting a cool-off today down 2.7%, a few points shy of my 2855 level in $SPX.  The key pattern…",,WELL;HAL;ROL;DOW;PCG;ITW;PHM;LIN;AVB;UBER,,WELL;HAL;ROL;DOW;PCG;ITW;PHM;LIN;AVB;UBER
718859,2020-06-30 15:09:45+00:00,"$AQMS $1.33 this #nasdaq play ( with option ) is coming back alive after they got hit by a fire last year! 
Today marks the last day for compliance with nasdaq $1/share 🦾🚀 
#asia #Wallstreet #nasdaq #equity #hedgefund #twitter #trump $SPY $SPX $TSLA $IBB $BRK $AGRX $NOVN $FBIO https://t.co/l9G7qPD1Sf",,AVB;VICI;IRM;BLK;CCI;TFC;MDLZ;UNH;IVZ;PNW,,AVB;VICI;IRM;BLK;CCI;TFC;MDLZ;UNH;IVZ;PNW
213386,2020-04-27 17:58:23+00:00,"$SPY $SPX $QQQ $NDX  $IWM $RUT $TSLA $AMZN $AAPL $MSFT $GOOGL $DIA $DJIA $SPX_F $ES $NQ $YM
@hyumiAlert: AKAM, NFLX, AAPL were added to Puts_Bearish_Stock(20%SL).",,VICI;AVB;PAYX;BLK;VTRS;CCI;MTCH;IVZ;OMC;MDLZ,,VICI;AVB;PAYX;BLK;VTRS;CCI;MTCH;IVZ;OMC;MDLZ
162596,2020-04-22 07:03:04+00:00,$FB - Social Distancing Boosts Snap -- WSJ https://t.co/4nt6S2IxPg,,V;PTC;VTRS;KEYS;QCOM;LH;ESS;PAYX;TMO;UBER,,V;PTC;VTRS;KEYS;QCOM;LH;ESS;PAYX;TMO;UBER
69292,2020-04-15 15:21:53+00:00,@patife Outlook is just next $MSFT door down the hall.,,WELL;BRK.B;UBER;NVR;MCD;AZO;PSA;TFC;EXE;DOW,,WELL;BRK.B;UBER;NVR;MCD;AZO;PSA;TFC;EXE;DOW
934315,2020-07-16 12:04:28+00:00,"#SP500  (daily chart; close July 15, 2020)
He's turning further up!
The index tries to break at 3.233. After that, the big gap of February at 3.260/3.328 comes into focus.
The breadth of the market is behaving appropriately! 
1/2 https://t.co/zC4x0cJ5P0",,AVB;BRK.B;BLK;OMC;MDLZ;IVZ;VTRS;CINF;VICI;TROW,,AVB;BRK.B;BLK;OMC;MDLZ;IVZ;VTRS;CINF;VICI;TROW
147308,2020-04-21 11:04:07+00:00,"Podcast: Oil trades negative as storage space runs out

Listen now: https://t.co/FELhDoDh4a

#crude #oil #WTI #stocks #usdjpy #usdcad #forex https://t.co/d1rDzOoewa",,AVB;DVN;BLK;VICI;GEHC;OMC;ROL;MDLZ;TRMB;PNW,,AVB;DVN;BLK;VICI;GEHC;OMC;ROL;MDLZ;TRMB;PNW
502534,2020-06-11 14:11:32+00:00,$GOOG #patent 20200185292 INTEGRATED CIRCUIT SUBSTRATE FOR CONTAINING LIQUID ADHESIVE BLEED-OUT #tech #IP #research https://t.co/0LKmwApSTo,,AVB;ESS;VRSN;IRM;VICI;VTR;VTRS;TRMB;PSA;IVZ,,AVB;ESS;VRSN;IRM;VICI;VTR;VTRS;TRMB;PSA;IVZ
9517,2020-04-09 12:31:00+00:00,RT @quakes99: Perfect #uranium storm brewing... 😷🚫⚛️⛏️🐂🌀🔥🚀 #U3O8 #nuclear #mining #investing #stocks #SupplyShock  https://t.co/jS4ss3yeuX,,VRSN;IRM;TFC;IFF;VTRS;PNW;PCG;WEC;AVB;LKQ,,VRSN;IRM;TFC;IFF;VTRS;PNW;PCG;WEC;AVB;LKQ
425248,2020-06-05 15:53:15+00:00,"RT @syinvesting: Overview of I&amp;I landscape (BAML)

Indications:
- Rheumatoid Arthritis
- Psoriasis
- PsA
- Ankylosing Spondylitis
- Crohn's…",,VTR;ESS;IRM;WELL;BMY;LLY;AVB;DHI;CMI;TFC,,VTR;ESS;IRM;WELL;BMY;LLY;AVB;DHI;CMI;TFC
240276,2020-04-29 21:14:15+00:00,"RT @StocksDiscovery: @themotleyfool has some #dividend paying #stocks to consider.  #investing #StockMarket #investments #NYSE 

https://t.…",,TROW;TFC;BBY;VRSN;DHI;ESS;VTRS;LKQ;IRM;BRK.B,,TROW;TFC;BBY;VRSN;DHI;ESS;VTRS;LKQ;IRM;BRK.B
560742,2020-06-17 06:26:59+00:00,"Hey pet owners, where do you buy supplies?  $amzn $pets $wmt $tgt $chwy $kr #dogs #cats #pets",,AVB;VICI;ESS;PAYX;VTR;CI;EQR;DHI;BLK;CHD,,AVB;VICI;ESS;PAYX;VTR;CI;EQR;DHI;BLK;CHD
189018,2020-04-24 13:44:57+00:00,lot of selling on this opening pop $spx,,NVR;VICI;KO;BRK.B;EXE;AZO;DHI;DVN;LULU;MDLZ,,NVR;VICI;KO;BRK.B;EXE;AZO;DHI;DVN;LULU;MDLZ
273808,2020-05-04 03:16:27+00:00,$DSE takeover candidate. $X $FB,,VICI;PAYX;VTRS;LLY;FANG;BSX;TRMB;DOW;VLTO;PNW,,VICI;PAYX;VTRS;LLY;FANG;BSX;TRMB;DOW;VLTO;PNW
885199,2020-07-13 10:45:53+00:00,@scottmelker Who wanted to get Basic Attention Token (BAT) coins for free? Learn more @Airdrop_BAT ( #bitcoinprice #blockchain #bitcoinindia #bitcoinusa #litecoin #binance #cryptocurrencynews #cryptomemes #trader #stocks #money ),,AVB;VTR;CCI;ESS;PAYX;BRK.B;CI;BLK;MDLZ;TFC,,AVB;VTR;CCI;ESS;PAYX;BRK.B;CI;BLK;MDLZ;TFC
539823,2020-06-16 16:58:10+00:00,"Potential #Breakout: 4 Interesting #Italian Stocks To Watch

https://t.co/4Un7Pw4fNF

$REY $NEXI $REC $PRY #stocks #investing #trading",,VICI;VTRS;MDLZ;OMC;AVB;PNW;BLK;UNH;CCI;PAYX,,VICI;VTRS;MDLZ;OMC;AVB;PNW;BLK;UNH;CCI;PAYX
617863,2020-06-22 02:12:05+00:00,@StanTradingMan $OAS $DLPN (lots of volume on Friday) and $MSFT,,DPZ;DOW;VICI;AVB;ABT;OMC;CCI;MDLZ;KO;UNH,,DPZ;DOW;VICI;AVB;ABT;OMC;CCI;MDLZ;KO;UNH
579024,2020-06-19 19:27:39+00:00,$AMZN there is your highs,,BRK.B;WELL;DOW;ALB;AZO;ROL;AME;UBER;MCD;ITW,,BRK.B;WELL;DOW;ALB;AZO;ROL;AME;UBER;MCD;ITW
544869,2020-06-16 11:56:35+00:00,RT @SeekingAlpha: Top Monthly-Paying Dividend Stocks And Funds For June. https://t.co/Ng9jjnDfOx #trading #stocks #finance,,TROW;TFC;ESS;BBY;VRSN;IRM;IFF;DHI;OMC;AVB,,TROW;TFC;ESS;BBY;VRSN;IRM;IFF;DHI;OMC;AVB
16653,2020-04-10 15:48:14+00:00,Brokerages Expect Materion Corp $MTRN to Announce $0.60 Earnings Per Share https://t.co/8O9oflqUCW #stocks,,VICI;CCI;PNW;VLTO;VRSN;WEC;TFC;VTRS;UNH;IRM,,VICI;CCI;PNW;VLTO;VRSN;WEC;TFC;VTRS;UNH;IRM
12883,2020-04-09 02:50:19+00:00,"FDA Approves  $PFE 's encorafenib with cetuximab for the treatment of  BRAF V600E mutant metastatic colorectal cancer!

#stocks #money #biotechnology

Full updated FDA PDUFA Calendar at https://t.co/AYPe695BYY",,VTRS;ESS;CCI;LLY;AVB;VTR;BSX;VRSN;IRM;IFF,,VTRS;ESS;CCI;LLY;AVB;VTR;BSX;VRSN;IRM;IFF
596054,2020-06-20 06:43:11+00:00,Teladoc Stock Rocks to an All-Time High @themotleyfool #stocks $TDOC https://t.co/Zh1zSVVDxQ,,TROW;TFC;VRSN;IRM;BRK.B;VTRS;BBY;IFF;VICI;PNW,,TROW;TFC;VRSN;IRM;BRK.B;VTRS;BBY;IFF;VICI;PNW
844397,2020-07-10 16:57:00+00:00,"RT @Ultra_Calls: $GNUS This is HUGE!!! $4+ $DIS 

https://t.co/3493WZcZ4Q",,V;TROW;ALGN;BSX;UBER;BBY;VTRS;IFF;VRSN;PAYX,,V;TROW;ALGN;BSX;UBER;BBY;VTRS;IFF;VRSN;PAYX
613057,2020-06-22 13:36:29+00:00,"Optimus Maximus v2
2020-06-22 09:33 ET. *Closed/Covered previously shorted:
$KO at $45.81 for 0.92 profit (1.96%). Coca-Cola Co (CORP).
Trade Id: 46100048003012132.
Stats: https://t.co/I3x2oUEr9F",,AVB;CCI;VICI;DPZ;OKE;PNW;ABT;ED;PEG;OMC,,AVB;CCI;VICI;DPZ;OKE;PNW;ABT;ED;PEG;OMC
475935,2020-06-10 22:50:59+00:00,"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $TSLA: +16088
2.…",,TROW;UBER;BBY;V;OMC;VTRS;ALGN;PTC;LKQ;IFF,,TROW;UBER;BBY;V;OMC;VTRS;ALGN;PTC;LKQ;IFF
813776,2020-07-08 14:53:21+00:00,CSG Systems International $CSGS &amp; Globant $GLOB Head to Head Analysis https://t.co/hWR8aHHJw0 #stocks,,OMC;TRMB;ABT;CTSH;VLTO;UNH;VICI;AVB;MDLZ;DGX,,OMC;TRMB;ABT;CTSH;VLTO;UNH;VICI;AVB;MDLZ;DGX
242786,2020-04-29 20:07:20+00:00,$MSFT https://t.co/9E3f6g3sDw,,VRSN;CCI;AVB;VICI;ABT;DPZ;PNW;ES;APA;EQR,,VRSN;CCI;AVB;VICI;ABT;DPZ;PNW;ES;APA;EQR
651509,2020-06-25 20:00:57+00:00,$SPY $SPX any doubt after running sideways all day that PTT would pump last hour?,,WELL;PCG;AZO;IRM;WEC;CARR;ROL;BRK.B;CNP;NVR,,WELL;PCG;AZO;IRM;WEC;CARR;ROL;BRK.B;CNP;NVR
882264,2020-07-13 13:31:36+00:00,"RT @50F7W4R37R4D3R: ""He who knows, does not speak. He who speaks, does not know.""- Laozi #softwareengineer #javascript #python #C++ #golang…",,ESS;BLK;AVB;PAYX;DHI;VTRS;IRM;TRMB;VTR;TROW,,ESS;BLK;AVB;PAYX;DHI;VTRS;IRM;TRMB;VTR;TROW
163831,2020-04-22 03:27:52+00:00,"#XAGUSD target hit. 750USD profit with 150PIPS gain from this trade 

Open for 5 more people : https://t.co/AHymvNPepS

#XAUUSD #BITCOIN #USDCAD #forexsignal #EURJPY #forextrading $BTC #AUDUSD #USDCHF #stocks #AMZN #NFLX #TSLA $ETH #USDJPY 332843684 https://t.co/X1r32Qnaj2",,OMC;MDLZ;VICI;CCI;ABT;VTRS;LLY;VLTO;OKE;BLK,,OMC;MDLZ;VICI;CCI;ABT;VTRS;LLY;VLTO;OKE;BLK
887870,2020-07-13 04:26:22+00:00,"RT @Coolfundoo: Market Value Quoted Investment &gt; Market Cap
Ist Update - 12Jul2020

#Stocks #IndianStocks

Market Value of Quoted Investmen…",,AVB;LLY;VICI;VLTO;OMC;SNPS;BLK;BSX;ABT;CCI,,AVB;LLY;VICI;VLTO;OMC;SNPS;BLK;BSX;ABT;CCI
492745,2020-06-11 22:40:09+00:00,"RT @ToneVays: Trading is NOT easy, NO Indicator is perfect. What I use for trading requires constant critical thinking. That's why last few…",,UBER;ALGN;BRK.B;MCD;TROW;KO;ITW;BLK;PTC;TRMB,,UBER;ALGN;BRK.B;MCD;TROW;KO;ITW;BLK;PTC;TRMB
340508,2020-05-28 16:06:05+00:00,"RT @stockhouse: How BIG is the Cannabis Bounce-back?
https://t.co/xxX1PvD4le
#cannabis #stocks #investing https://t.co/X3W3GXBWDC",,AVB;IRM;DHI;VTRS;VLTO;VICI;ABT;PNW;ESS;BRK.B,,AVB;IRM;DHI;VTRS;VLTO;VICI;ABT;PNW;ESS;BRK.B
404455,2020-06-03 08:30:27+00:00,"RT @TicTocTick: Plan 6/3:

1. Orderflow pivot is 3082

2. Shorts if open below , targets 2997

3. Longs if open above, targets 3126

Now 30…",,VTRS;AVB;CCI;VICI;PNW;OMC;TRMB;DPZ;ESS;UNH,,VTRS;AVB;CCI;VICI;PNW;OMC;TRMB;DPZ;ESS;UNH
320211,2020-05-08 17:07:09+00:00,"BWMT| Morning Coffee - Friday, May 8, 2020 - “Pray that success will not come any faster than you are able to endure it.” - Elbert Hubbard https://t.co/biUsKFk36V $FB $GS $M $DIS https://t.co/tgek9XO6qm",,VTRS;AVB;VTR;ESS;OMC;VICI;VLTO;PNW;BLK;PAYX,,VTRS;AVB;VTR;ESS;OMC;VICI;VLTO;PNW;BLK;PAYX
312225,2020-05-07 10:28:30+00:00,"SPY needs to hold $287 which I doubt pretty much

$SPY $SPX $IWM $DJIA $DIA $QQQ $VIX $VXX https://t.co/rkv8tNqGmh",,VICI;CCI;AVB;VLTO;WEC;DPZ;OKE;PAYX;BLK;VRSN,,VICI;CCI;AVB;VLTO;WEC;DPZ;OKE;PAYX;BLK;VRSN
189940,2020-04-24 12:45:25+00:00,@livingrightco I'm looking at charts. $AMZN $NFLX $NEM $GDX there is a long list.,,MDLZ;VICI;CHD;BRK.B;PAYX;KO;DPZ;BLK;PNW;AVB,,MDLZ;VICI;CHD;BRK.B;PAYX;KO;DPZ;BLK;PNW;AVB
589572,2020-06-19 05:55:44+00:00,RT @5stocksinto: 5 Indian Stocks Into Trains https://t.co/RhqY7DRO4o #India #Trains #Stocks #Investment #Railways #Transport #Locomotive #W…,,BLK;AVB;PAYX;OMC;ESS;BRK.B;VICI;DHI;SNPS;CI,,BLK;AVB;PAYX;OMC;ESS;BRK.B;VICI;DHI;SNPS;CI
81938,2020-04-16 19:08:00+00:00,"$msft, $aapl, $baba, $fb, $v, $jnj, $wmt, $jpm, $pg, $ma, $tsm, $intc, $vz, $bac, $t, $mrk, $ko, $pfe, $dis, $csco, $nflx, $xom, $nvda, $vcx, $nke, $crm, $bmy, $mdt,  #stocks, $a, $f #trades, #investing, #TradesAfterWork https://t.co/jWoodaaNig",,AVB;CI;MTCH;PAYX;EQR;VICI;BLK;VTR;CNP;OMC,,AVB;CI;MTCH;PAYX;EQR;VICI;BLK;VTR;CNP;OMC
793383,2020-07-07 19:37:38+00:00,"Jim Cramer #GOLD

-&gt; “I #always say own some #Gold ”
-&gt; “I think that owning #Gold is a #brilliant idea”
-&gt; “I want people to own #Gold ""

$nio $uco $htz $gush $ivr $nkla $voo $cpe $nrz $play $gs $jpm $xlf $bac $c $ibb $gild $wynn $plm $tell $sfix $gern $azn $wm $teva $zn $wpx https://t.co/QJrDej4V2Y",,BLK;MDLZ;VICI;AVB;PAYX;BRK.B;OMC;CINF;CCI;IVZ,,BLK;MDLZ;VICI;AVB;PAYX;BRK.B;OMC;CINF;CCI;IVZ
639604,2020-06-24 17:08:03+00:00,"Guys keep and eye on $USM. I work in this industry. And its essential business. They are not a s big as other cell carriers but they are going to roll out huge nationwide program very soon.  Dont miss out. I didnt buy any yet, but planning to at somepoint #5G #stocks #SP500",,BRK.B;DHI;TFC;KO;OMC;NVR;BBY;AVB;DPZ;YUM,,BRK.B;DHI;TFC;KO;OMC;NVR;BBY;AVB;DPZ;YUM
196625,2020-04-25 19:17:47+00:00,"AutoNation Being Able To Get a SBA Loan With a $3B Market Cap Proves How Stupid &amp; Corrupt The Trump Administration Is!

$aapl $amzn $agn $brk $ba $bhc $crm $cmg $f $ge $hlf $jnj $ko $ibm $ms $wfc $jpm $bac $c $cs $bmy $pfe $ge $googl $msft $fb $unh $iep $tst $hd $nflx $msft $an",,PEG;TMO;PAYX;V;CNP;UNH;TFC;BLK;CINF;OMC,UNH,PEG;TMO;PAYX;V;CNP;TFC;BLK;CINF;OMC
666562,2020-06-26 20:08:03+00:00,RT @ray_hessel: @pidan @rolltide4life17 @fitz_keith @cvpayne @JennaEllisEsq @laurenfix @JillianKayM @rebeccawalser @DavidANicholas @dietzep…,,AVB;IFF;VTR;IRM;BSX;ESS;RL;TFC;MTCH;VTRS,,AVB;IFF;VTR;IRM;BSX;ESS;RL;TFC;MTCH;VTRS
475392,2020-06-10 23:51:12+00:00,"$COF Has A Neutral #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/dQpTIVUeRz https://t.co/tz0knf6Zwq",,AVB;VICI;ABT;EQR;CINF;DPZ;TFC;CCI;DHI;ESS,,AVB;VICI;ABT;EQR;CINF;DPZ;TFC;CCI;DHI;ESS
351413,2020-05-29 18:53:28+00:00,"Trump:

- We will be terminating our relationship with the WHO and diverting those funds to other health needs around the world 

$SPX",,WELL;HAL;PHM;AZO;NFLX;NVR;DOW;CINF;EXE;ROL,,WELL;HAL;PHM;AZO;NFLX;NVR;DOW;CINF;EXE;ROL
734200,2020-07-01 15:58:30+00:00,"$FB right back inside that channel
That's called a Bear Trap ✅ https://t.co/ZB0UA0df9B",,AVB;CCI;VICI;VTR;BLK;IVZ;IRM;VRSN;VTRS;PSA,,AVB;CCI;VICI;VTR;BLK;IVZ;IRM;VRSN;VTRS;PSA
592548,2020-06-20 20:24:11+00:00,RT @WarriorTrading: Hot Stocks To Watch 7/9/2019: https://t.co/vUwKr6jG1I | #Daytrading #Stocks #StockMarket #Money #Hotstocks #Stockstowat…,,AVB;TROW;DHI;VICI;MDLZ;OMC;BRK.B;TFC;VTRS;ESS,,AVB;TROW;DHI;VICI;MDLZ;OMC;BRK.B;TFC;VTRS;ESS
246679,2020-04-29 16:23:08+00:00,"The current measured condition is setting up another multi-day swing short.

$ES_F #daytrading #futures #sp500 #emini $spy $VXX #MarketProfile #fintwit #SwingTrading #stocktwits",,VTRS;PAYX;BLK;VICI;CCI;AVB;BRK.B;TROW;PNW;CI,,VTRS;PAYX;BLK;VICI;CCI;AVB;BRK.B;TROW;PNW;CI
564423,2020-06-18 21:12:13+00:00,$KOPN This is BIG. $MSFT is actively promoting RealWear. Acquisition soon? Likely $3B. Kopin owns 3%. $MVIS $VUZI $EMAN https://t.co/lqq0InoTxr,,VICI;AVB;TRMB;UNH;ESS;CCI;PAYX;PSA;OMC;LEN,,VICI;AVB;TRMB;UNH;ESS;CCI;PAYX;PSA;OMC;LEN
519160,2020-06-14 09:58:08+00:00,Southwest Gas Holdings Inc $SWX Given Consensus Rating of “Hold” by Analysts https://t.co/BjVtU2b9yP #stocks,,OMC;AVB;TRMB;UNH;VICI;VLTO;CNP;VRSN;EXE;MTCH,,OMC;AVB;TRMB;UNH;VICI;VLTO;CNP;VRSN;EXE;MTCH
